geo_name,year,seratio
"Congo, Dem. Rep.",1981,64.548
"Congo, Rep.",1981,85.911
Costa Rica,1981,103.147
Cote d'Ivoire,1981,62.259
Cuba,1981,99.275
Denmark,1981,99.327
Dominica,1981,111.841
Ecuador,1981,97.886
Egypt,1981,65.972
Fiji,1981,101.263
Finland,1981,105.692
France,1981,109.434
Gabon,1981,89.452
Gambia,1981,50.227
Georgia,1981,82.311
Ghana,1981,76.333
Greece,1981,95.13
Grenada,1981,107.231
Guatemala,1981,84.93
Guinea,1981,48.987
Guinea-Bissau,1981,44.427
"Hong Kong, China",1981,101.236
Hungary,1981,98.496
India,1981,62.322
Indonesia,1981,83.812
Iraq,1981,77.335
Ireland,1981,105.377
Italy,1981,97.674
Jamaica,1981,105.584
Japan,1981,101.083
Jordan,1981,98.137
Kenya,1981,88.746
Kiribati,1981,92.435
South Korea,1981,95.469
Kuwait,1981,91.872
Kyrgyz Republic,1981,97.03
Lao,1981,81.369
Lesotho,1981,138.437
Libya,1981,86.99
Luxembourg,1981,87.409
Malawi,1981,67.103
Malaysia,1981,97.467
Mali,1981,54.855
Malta,1981,91.962
Mauritania,1981,49.845
Mauritius,1981,96.309
Mexico,1981,95.169
Morocco,1981,60.134
Mozambique,1981,70.369
Nepal,1981,36.652
Netherlands,1981,98.708
New Zealand,1981,100.432
Niger,1981,51.636
Nigeria,1981,75.498
Norway,1981,102.572
Oman,1981,50.162
Pakistan,1981,46.012
Panama,1981,101.244
Papua New Guinea,1981,71.972
Peru,1981,93.514
Philippines,1981,103.881
Qatar,1981,103.981
Rwanda,1981,89.996
St. Lucia,1981,110.515
Senegal,1981,62.92
Seychelles,1981,103.366
Somalia,1981,52.884
Spain,1981,101.977
Sri Lanka,1981,101.085
Sudan,1981,67.477
Sweden,1981,105.2
Switzerland,1981,94.245
Syria,1981,71.65
Tanzania,1981,89.981
Tonga,1981,96.037
Tunisia,1981,71.504
Uganda,1981,72.546
Ukraine,1981,101.887
United Arab Emirates,1981,96.269
United Kingdom,1981,101.827
United States,1981,100.308
Vanuatu,1981,91.934
Zambia,1981,85.642
Zimbabwe,1981,90.988
Afghanistan,1982,49.786
Albania,1982,96.199
Algeria,1982,73.465
Angola,1982,82.044
Argentina,1982,102.013
Austria,1982,93.024
Bahamas,1982,108.531
Bahrain,1982,86.067
Barbados,1982,102.603
Belgium,1982,101.125
Brunei,1982,101.254
Bulgaria,1982,99.69
Burkina Faso,1982,59.257
Burundi,1982,61.76
Cameroon,1982,79.387
Canada,1982,99.914
Central African Republic,1982,52.553
Chile,1982,99.368
China,1982,79.376
Colombia,1982,103.055
"Congo, Dem. Rep.",1982,65.49
"Congo, Rep.",1982,86.125
Costa Rica,1982,103.007
Cuba,1982,99.607
Czech Republic,1982,104.679
Denmark,1982,99.593
Djibouti,1982,67.934
Dominica,1982,110.865
Ecuador,1982,97.962
Egypt,1982,67.419
Finland,1982,106.658
France,1982,104.978
Gabon,1982,89.547
Ghana,1982,76.467
Greece,1982,96.198
Grenada,1982,108.568
Guatemala,1982,86.668
Guinea,1982,48.454
Guinea-Bissau,1982,43.922
Honduras,1982,101.699
"Hong Kong, China",1982,101.789
Hungary,1982,99.666
India,1982,61.994
Indonesia,1982,85.711
Iraq,1982,78.614
Ireland,1982,105.327
Italy,1982,98.39
Japan,1982,101.158
Jordan,1982,100.021
Kenya,1982,89.222
Kiribati,1982,93.485
South Korea,1982,95.794
Kuwait,1982,93.471
Lebanon,1982,96.571
Lesotho,1982,133.69
Luxembourg,1982,97.353
Malawi,1982,69.111
Malaysia,1982,98.21
Mali,1982,54.984
Malta,1982,92.958
Mauritius,1982,95.831
Mexico,1982,95.152
Morocco,1982,61.69
Mozambique,1982,71.461
Nepal,1982,37.839
Netherlands,1982,98.93
New Zealand,1982,100.779
Nicaragua,1982,107.956
Nigeria,1982,75.079
Norway,1982,103.166
Oman,1982,53.653
Pakistan,1982,46.821
Panama,1982,101.229
Papua New Guinea,1982,75.349
Peru,1982,92.238
Philippines,1982,102.215
Qatar,1982,98.359
Rwanda,1982,90.62
St. Lucia,1982,106.035
St. Vincent and the Grenadines,1982,107.679
Senegal,1982,63.124
Seychelles,1982,104.248
Somalia,1982,52.597
Spain,1982,99.716
Sri Lanka,1982,101.809
Sudan,1982,68.896
Sweden,1982,106.246
Switzerland,1982,94.351
Syria,1982,73.841
Tanzania,1982,92.239
Togo,1982,57.088
Tonga,1982,96.872
Trinidad and Tobago,1982,100.175
Tunisia,1982,73.376
Turkey,1982,74.972
Uganda,1982,72.318
United Arab Emirates,1982,98.529
United Kingdom,1982,101.811
United States,1982,99.837
Zambia,1982,85.574
Zimbabwe,1982,90.332
Albania,1983,98.873
Andorra,1983,102.873
Angola,1983,78.618
Austria,1983,92.608
Bahamas,1983,107.512
Bahrain,1983,90.807
Barbados,1983,99.078
Belgium,1983,102.02
Bhutan,1983,45.451
Botswana,1983,115.199
Brunei,1983,101.54
Bulgaria,1983,99.752
Burkina Faso,1983,58.881
Burundi,1983,62.933
Cameroon,1983,79.321
Canada,1983,98.882
Chile,1983,99.966
China,1983,78.845
Colombia,1983,106.553
"Congo, Dem. Rep.",1983,66.794
Costa Rica,1983,102.263
Cote d'Ivoire,1983,63.555
Cuba,1983,100.448
Czech Republic,1983,104.567
Denmark,1983,99.194
Djibouti,1983,69.323
Ecuador,1983,99.688
Egypt,1983,69.07
El Salvador,1983,97.359
Fiji,1983,101.308
Finland,1983,106.442
France,1983,105.07
Gabon,1983,89.85
Gambia,1983,52.782
Ghana,1983,75.411
Greece,1983,98.615
Grenada,1983,106.412
Guatemala,1983,85.773
Guinea,1983,47.308
Guinea-Bissau,1983,45.683
Honduras,1983,101.676
"Hong Kong, China",1983,102.335
Hungary,1983,99.711
Iceland,1983,96.137
India,1983,64.405
Indonesia,1983,89.657
Iraq,1983,78.91
Ireland,1983,104.882
Israel,1983,103.796
Italy,1983,98.587
Jamaica,1983,104.422
Japan,1983,101.251
Jordan,1983,101.729
Kenya,1983,89.175
Kiribati,1983,93.907
South Korea,1983,95.957
Kuwait,1983,95.158
Lesotho,1983,131.738
Libya,1983,87.451
Luxembourg,1983,95.489
Malawi,1983,70.892
Malaysia,1983,98.341
Mali,1983,55.185
Malta,1983,92.621
Mauritius,1983,95.717
Mexico,1983,93.809
Mongolia,1983,105.285
Morocco,1983,63.28
Mozambique,1983,70.509
Nepal,1983,38.95
Netherlands,1983,99.06
New Zealand,1983,100.42
Nicaragua,1983,108.954
Nigeria,1983,70.481
Norway,1983,102.303
Oman,1983,57.497
Pakistan,1983,45.482
Panama,1983,100.944
Philippines,1983,102.123
Qatar,1983,96.922
Rwanda,1983,90.811
St. Lucia,1983,104.771
Sao Tome and Principe,1983,94.751
Senegal,1983,63.324
Seychelles,1983,101.725
Somalia,1983,52.372
Spain,1983,103.175
Sri Lanka,1983,101.67
Sudan,1983,70.155
Sweden,1983,106.158
Switzerland,1983,94.515
Syria,1983,75.455
Tanzania,1983,95.074
Togo,1983,57.659
Trinidad and Tobago,1983,101.777
Tunisia,1983,74.643
United Arab Emirates,1983,98.273
United Kingdom,1983,101.721
United States,1983,98.935
Zimbabwe,1983,89.789
Afghanistan,1984,47.99
Albania,1984,97.879
Algeria,1984,75.351
Argentina,1984,102.692
Austria,1984,92.705
Bahrain,1984,93.73
Bangladesh,1984,62.001
Barbados,1984,102.101
Belgium,1984,101.371
Bhutan,1984,46.74
Botswana,1984,112.752
Brunei,1984,101.121
Bulgaria,1984,99.918
Burkina Faso,1984,58.905
Burundi,1984,65.196
Cameroon,1984,79.653
Canada,1984,98.793
Chile,1984,99.715
China,1984,79.087
Colombia,1984,101.761
"Congo, Dem. Rep.",1984,68.163
"Congo, Rep.",1984,86.638
Costa Rica,1984,101.069
Cote d'Ivoire,1984,64.53
Cuba,1984,99.438
Czech Republic,1984,102.682
Denmark,1984,99.221
Djibouti,1984,69.599
Dominica,1984,110.313
Ecuador,1984,100.276
Egypt,1984,70.954
El Salvador,1984,99.166
Ethiopia,1984,59.237
Fiji,1984,100.167
Finland,1984,108.492
Gabon,1984,90.38
Gambia,1984,55.125
Ghana,1984,74.968
Greece,1984,99.123
Grenada,1984,102.541
Guinea,1984,47.258
Guinea-Bissau,1984,46.599
Guyana,1984,98.448
Honduras,1984,103.285
"Hong Kong, China",1984,102.163
Hungary,1984,99.733
Iceland,1984,95.685
India,1984,63.114
Indonesia,1984,89.97
Iraq,1984,77.402
Ireland,1984,104.643
Israel,1984,104.699
Italy,1984,98.794
Jamaica,1984,104.066
Japan,1984,101.281
Jordan,1984,102.731
Kenya,1984,90.297
Kiribati,1984,93.789
South Korea,1984,96.83
Kuwait,1984,96.358
Lesotho,1984,128.722
Luxembourg,1984,95.442
Malawi,1984,71.599
Malaysia,1984,99.295
Mali,1984,55.386
Malta,1984,93.652
Mauritius,1984,95.336
Mexico,1984,94.398
Morocco,1984,63.793
Nepal,1984,41.368
Netherlands,1984,99.023
New Zealand,1984,100.453
Nicaragua,1984,111.285
Nigeria,1984,68.014
Norway,1984,103.377
Oman,1984,63.068
Pakistan,1984,45.561
Panama,1984,100.422
Papua New Guinea,1984,78.285
Philippines,1984,101.743
Qatar,1984,95.938
Rwanda,1984,90.881
St. Kitts and Nevis,1984,97.108
St. Lucia,1984,104.768
St. Vincent and the Grenadines,1984,104.432
Senegal,1984,63.59
Sierra Leone,1984,59.928
Somalia,1984,54.316
Spain,1984,101.739
Sri Lanka,1984,101.929
Sudan,1984,71.607
Sweden,1984,106.117
Switzerland,1984,94.533
Syria,1984,77.338
Togo,1984,57.063
Tonga,1984,101.685
Trinidad and Tobago,1984,100.877
Tunisia,1984,76.571
Turkey,1984,77.291
United Arab Emirates,1984,97.605
United Kingdom,1984,101.472
United States,1984,99.399
Venezuela,1984,106.164
Zimbabwe,1984,89.354
Afghanistan,1985,48.453
Albania,1985,96.534
Algeria,1985,76.38
Argentina,1985,103.72
Austria,1985,94.37
Bahamas,1985,107.553
Bahrain,1985,96.672
Bangladesh,1985,61.045
Barbados,1985,99.105
Belgium,1985,101.477
Benin,1985,46.137
Botswana,1985,111.012
Bulgaria,1985,99.82
Burkina Faso,1985,59.172
Burundi,1985,67.878
Cameroon,1985,79.738
Canada,1985,98.908
Chad,1985,34.266
Chile,1985,100.076
China,1985,79.492
Colombia,1985,102.959
"Congo, Dem. Rep.",1985,60.344
"Congo, Rep.",1985,88.863
Costa Rica,1985,100.986
Cuba,1985,99.287
Czech Republic,1985,102.546
Denmark,1985,99.473
Djibouti,1985,69.381
Ecuador,1985,99.616
Egypt,1985,72.809
Fiji,1985,100.119
Finland,1985,108.91
France,1985,104.276
Gabon,1985,91.196
Gambia,1985,55.817
Ghana,1985,74.196
Greece,1985,99.205
Grenada,1985,102.2
Guinea,1985,45.367
Guinea-Bissau,1985,48.257
Guyana,1985,99.472
"Hong Kong, China",1985,101.757
Hungary,1985,99.985
Iran,1985,76.501
Iraq,1985,75.956
Ireland,1985,104.577
Israel,1985,104.882
Italy,1985,98.939
Jamaica,1985,103.814
Japan,1985,101.072
Jordan,1985,105.101
Kenya,1985,89.822
Kiribati,1985,95.566
South Korea,1985,97.647
Kuwait,1985,96.434
Lebanon,1985,92.992
Lesotho,1985,127.493
Malawi,1985,72.976
Malaysia,1985,99.676
Malta,1985,95.103
Mauritius,1985,96.494
Mexico,1985,94.531
Morocco,1985,64.592
Mozambique,1985,73.051
Nepal,1985,42.302
Netherlands,1985,99.601
New Zealand,1985,100.715
Nicaragua,1985,123.466
Norway,1985,103.027
Oman,1985,68.901
Pakistan,1985,46.421
Panama,1985,100.383
Paraguay,1985,95.273
Peru,1985,94.222
Philippines,1985,102.04
Qatar,1985,96.123
Rwanda,1985,91.313
St. Kitts and Nevis,1985,89.058
St. Lucia,1985,108.576
Senegal,1985,64.268
Seychelles,1985,99.393
Sierra Leone,1985,60.178
Somalia,1985,53.075
Spain,1985,101.963
Sri Lanka,1985,101.886
Sudan,1985,70.952
Sweden,1985,106.61
Switzerland,1985,94.722
Syria,1985,79.424
Togo,1985,56.337
Tonga,1985,103.715
Trinidad and Tobago,1985,100.843
Tunisia,1985,78.243
Turkey,1985,78.258
United Arab Emirates,1985,97.833
United Kingdom,1985,101.596
United States,1985,99.49
Venezuela,1985,106.053
Zimbabwe,1985,89.338
Afghanistan,1986,53.998
Albania,1986,96.094
Algeria,1986,77.885
Argentina,1986,102.401
Austria,1986,92.985
Bahamas,1986,107.19
Bahrain,1986,98.842
Bangladesh,1986,63.099
Belgium,1986,100.893
Belize,1986,93.029
Benin,1986,46.442
Botswana,1986,108.288
Bulgaria,1986,99.769
Burkina Faso,1986,58.995
Burundi,1986,70.199
Cameroon,1986,80.344
Canada,1986,98.96
Central African Republic,1986,58.172
Chile,1986,99.882
China,1986,81.414
Colombia,1986,103.103
Comoros,1986,72.861
"Congo, Dem. Rep.",1986,60.619
"Congo, Rep.",1986,89.632
Costa Rica,1986,100.281
Cuba,1986,100.181
Czech Republic,1986,102.457
Denmark,1986,99.754
Djibouti,1986,69.374
Dominica,1986,107.066
Ecuador,1986,99.99
Egypt,1986,74.565
Ethiopia,1986,64.231
Fiji,1986,100.403
Finland,1986,108.493
France,1986,103.859
Gabon,1986,91.114
Gambia,1986,56.996
Georgia,1986,87.279
Greece,1986,98.762
Grenada,1986,93.918
Guinea,1986,45.467
Guyana,1986,100.04
"Hong Kong, China",1986,101.936
Hungary,1986,100.263
Iceland,1986,96.056
India,1986,66.007
Iraq,1986,75.464
Ireland,1986,104.761
Israel,1986,104.917
Italy,1986,98.995
Jamaica,1986,105.188
Japan,1986,101.141
Jordan,1986,103.719
Kenya,1986,90.527
Kiribati,1986,96.494
South Korea,1986,98.134
Kuwait,1986,95.38
Kyrgyz Republic,1986,97.747
Lao,1986,81.387
Lesotho,1986,126.941
Libya,1986,90.708
Luxembourg,1986,99.225
Malawi,1986,75.581
Malta,1986,95.823
Mauritius,1986,96.837
Mexico,1986,95.907
Morocco,1986,64.921
Mozambique,1986,73.882
Myanmar,1986,92.71
Nepal,1986,43.241
Netherlands,1986,98.271
New Zealand,1986,100.285
Nicaragua,1986,120.441
Nigeria,1986,80.275
Norway,1986,102.771
Oman,1986,74.318
Pakistan,1986,47.96
Panama,1986,100.649
Papua New Guinea,1986,79.729
Paraguay,1986,95.636
Philippines,1986,101.432
Portugal,1986,100.632
Qatar,1986,95.511
Rwanda,1986,92.316
St. Kitts and Nevis,1986,80.68
St. Lucia,1986,107.973
St. Vincent and the Grenadines,1986,105.5
Senegal,1986,64.363
Seychelles,1986,96.957
Solomon Islands,1986,80.655
Somalia,1986,51.632
Spain,1986,103.765
Sri Lanka,1986,102.275
Sudan,1986,71.225
Suriname,1986,106.027
Switzerland,1986,94.89
Syria,1986,81.277
Tanzania,1986,98.828
Togo,1986,55.452
Tonga,1986,100.766
Tunisia,1986,79.362
Turkey,1986,77.773
Uganda,1986,79.972
United Arab Emirates,1986,99.638
United Kingdom,1986,102.094
United States,1986,100.044
Venezuela,1986,105.641
Zambia,1986,86.744
Zimbabwe,1986,89.754
Albania,1987,95.566
Algeria,1987,78.603
Argentina,1987,102.525
Austria,1987,92.521
Bahrain,1987,99.448
Bangladesh,1987,62.624
Belgium,1987,100.873
Belize,1987,92.546
Benin,1987,46.871
Botswana,1987,107.108
Bulgaria,1987,99.45
Burundi,1987,73.176
Cameroon,1987,80.962
Canada,1987,99.038
Cape Verde,1987,97.664
Central African Republic,1987,57.456
Chad,1987,36.291
China,1987,82.969
Colombia,1987,101.903
Comoros,1987,76.21
"Congo, Dem. Rep.",1987,70.5
"Congo, Rep.",1987,87.508
Costa Rica,1987,99.956
Cuba,1987,100.287
Czech Republic,1987,109.953
Denmark,1987,99.949
Djibouti,1987,70.697
Dominica,1987,106.455
Ecuador,1987,100.083
Egypt,1987,76.058
Fiji,1987,100.659
Finland,1987,108.56
France,1987,103.636
Gabon,1987,92.444
Gambia,1987,58.315
Ghana,1987,75.66
Greece,1987,97.991
Guinea,1987,43.534
Guinea-Bissau,1987,52.498
Guyana,1987,99.103
"Hong Kong, China",1987,101.961
Hungary,1987,100.561
India,1987,66.943
Iraq,1987,76.298
Ireland,1987,104.52
Israel,1987,104.391
Italy,1987,98.898
Jamaica,1987,102.714
Japan,1987,101.076
Jordan,1987,103.666
Kenya,1987,90.74
Kiribati,1987,96.059
South Korea,1987,99.322
Kuwait,1987,93.064
Lesotho,1987,127.531
Luxembourg,1987,99.863
Malawi,1987,77.745
Malaysia,1987,100.134
Mali,1987,57.698
Malta,1987,95.988
Mauritania,1987,62.371
Mauritius,1987,97.636
Mexico,1987,96.177
Morocco,1987,65.328
Mozambique,1987,74.479
Myanmar,1987,92.247
Nepal,1987,44.415
Netherlands,1987,98.142
New Zealand,1987,100.232
Nicaragua,1987,120.095
Nigeria,1987,81.779
Norway,1987,102.863
Oman,1987,77.816
Pakistan,1987,48.023
Panama,1987,100.102
Papua New Guinea,1987,79.775
Paraguay,1987,95.861
Philippines,1987,100.009
Qatar,1987,105.881
Rwanda,1987,93.332
St. Kitts and Nevis,1987,100.784
St. Lucia,1987,106.279
St. Vincent and the Grenadines,1987,106.427
Seychelles,1987,96.174
Spain,1987,104.522
Sri Lanka,1987,102.217
Suriname,1987,108.15
Sweden,1987,101.809
Switzerland,1987,95.373
Syria,1987,82.629
Tanzania,1987,98.052
Togo,1987,55.693
Trinidad and Tobago,1987,100.438
Tunisia,1987,80.383
Turkey,1987,77.708
United Arab Emirates,1987,103.407
United Kingdom,1987,101.502
United States,1987,99.449
Venezuela,1987,105.712
Zimbabwe,1987,90.81
Afghanistan,1988,50.808
Albania,1988,96.228
Algeria,1988,79.411
Argentina,1988,106.553
Austria,1988,93.133
Bahrain,1988,99.858
Bangladesh,1988,71.89
Belgium,1988,100.764
Botswana,1988,106.897
Bulgaria,1988,99.427
Burundi,1988,77.21
Cameroon,1988,81.367
Canada,1988,99.195
Cape Verde,1988,99.304
Central African Republic,1988,57.146
China,1988,83.41
Colombia,1988,101.977
"Congo, Dem. Rep.",1988,67.928
"Congo, Rep.",1988,91.106
Costa Rica,1988,99.855
Cuba,1988,101.368
Czech Republic,1988,110.204
Denmark,1988,100.322
Djibouti,1988,71.86
Ecuador,1988,100.306
Egypt,1988,75.252
El Salvador,1988,101.542
Finland,1988,108.311
France,1988,103.441
Gabon,1988,92.62
Ghana,1988,76.72
Greece,1988,97.756
Grenada,1988,96.047
Guinea-Bissau,1988,52.646
"Hong Kong, China",1988,102.104
Hungary,1988,100.798
Iceland,1988,97.524
India,1988,67.809
Indonesia,1988,90.328
Iran,1988,78.673
Iraq,1988,78.554
Ireland,1988,104.267
Israel,1988,105.063
Italy,1988,99.052
Jamaica,1988,102.294
Japan,1988,101.111
Jordan,1988,105.336
Kenya,1988,91.691
Kiribati,1988,97.345
South Korea,1988,97.699
Kuwait,1988,91.814
Lao,1988,78.872
Lesotho,1988,126.911
Luxembourg,1988,101.916
Madagascar,1988,92.494
Malawi,1988,79.76
Malaysia,1988,100.516
Mali,1988,57.28
Malta,1988,96.181
Mauritania,1988,65.371
Mauritius,1988,99.513
Mexico,1988,96.339
Morocco,1988,65.414
Myanmar,1988,92.799
Nepal,1988,47.472
Netherlands,1988,97.23
New Zealand,1988,100.257
Nicaragua,1988,121.108
Niger,1988,52.138
Norway,1988,102.603
Oman,1988,80.648
Pakistan,1988,49.03
Panama,1988,100.248
Papua New Guinea,1988,80.097
Paraguay,1988,96.057
Philippines,1988,101.024
Portugal,1988,95.978
Qatar,1988,105.694
Rwanda,1988,93.852
St. Kitts and Nevis,1988,101.239
Sao Tome and Principe,1988,95.519
Senegal,1988,66.008
Seychelles,1988,97.101
Sierra Leone,1988,61.354
Spain,1988,103.752
Sri Lanka,1988,102.098
Suriname,1988,109.341
Sweden,1988,101.207
Switzerland,1988,95.752
Syria,1988,83.482
Tanzania,1988,97.802
Togo,1988,56.187
Trinidad and Tobago,1988,100.275
Tunisia,1988,81.051
Turkey,1988,78.04
United Arab Emirates,1988,105.218
United Kingdom,1988,101.461
Venezuela,1988,105.767
Zambia,1988,87.177
Zimbabwe,1988,91.242
Albania,1989,95.586
Algeria,1989,80.614
Austria,1989,94.432
Bahrain,1989,100.954
Bangladesh,1989,72.789
Barbados,1989,102.536
Belgium,1989,100.816
Botswana,1989,106.969
Bulgaria,1989,99.011
Burundi,1989,78.526
Cameroon,1989,81.677
Canada,1989,99.289
Cape Verde,1989,99.729
Central African Republic,1989,58.022
Chad,1989,39.035
Chile,1989,100.622
China,1989,84.196
Colombia,1989,102.032
"Congo, Rep.",1989,89.776
Costa Rica,1989,99.578
Cuba,1989,103.326
Czech Republic,1989,96.317
Denmark,1989,100.444
Djibouti,1989,72.244
Egypt,1989,78.749
El Salvador,1989,99.365
Finland,1989,107.662
France,1989,103.31
French Polynesia,1989,105.038
Gabon,1989,95.948
Gambia,1989,58.029
Ghana,1989,77.811
Greece,1989,97.926
Guinea,1989,43.577
Guinea-Bissau,1989,54.9
Hungary,1989,101.022
Iceland,1989,97.531
India,1989,67.448
Indonesia,1989,91.584
Iraq,1989,76.95
Ireland,1989,104.404
Israel,1989,104.003
Italy,1989,99.108
Jamaica,1989,103.661
Japan,1989,101.184
Jordan,1989,102.514
Kiribati,1989,98.269
South Korea,1989,97.918
Kuwait,1989,91.288
Kyrgyz Republic,1989,98.623
Lesotho,1989,125.117
Madagascar,1989,94.679
Malawi,1989,80.583
Malaysia,1989,100.799
Mali,1989,59.255
Malta,1989,95.972
Mauritania,1989,65.637
Mauritius,1989,99.772
Mexico,1989,96.89
Morocco,1989,65.843
Myanmar,1989,93.479
Namibia,1989,111.945
Nepal,1989,53.334
Netherlands,1989,97.349
New Zealand,1989,100.049
Nicaragua,1989,118.842
Niger,1989,52.61
Nigeria,1989,83.732
Norway,1989,102.833
Oman,1989,82.852
Pakistan,1989,48.692
Panama,1989,100.11
Papua New Guinea,1989,80.499
Paraguay,1989,97.752
Philippines,1989,101.007
Poland,1989,101.228
Qatar,1989,106.627
Romania,1989,97.783
Rwanda,1989,94.434
St. Kitts and Nevis,1989,100.801
Senegal,1989,66.612
Seychelles,1989,96.945
Sierra Leone,1989,63.642
South Africa,1989,102.719
Spain,1989,103.609
Sri Lanka,1989,102.02
Suriname,1989,108.476
Sweden,1989,101.941
Switzerland,1989,96.332
Syria,1989,83.893
Tanzania,1989,97.252
Togo,1989,56.797
Trinidad and Tobago,1989,100.745
Tunisia,1989,82.351
Turkey,1989,77.999
United Arab Emirates,1989,106.076
United Kingdom,1989,101.679
Venezuela,1989,106.097
Zimbabwe,1989,92.261
Albania,1990,94.637
Algeria,1990,81.54
Austria,1990,94.149
Bahrain,1990,102.728
Bangladesh,1990,75.491
Barbados,1990,94.24
Belgium,1990,101.013
Botswana,1990,107.979
Bulgaria,1990,99.119
Burundi,1990,79.053
Cameroon,1990,82.127
Canada,1990,100.029
Cape Verde,1990,99.454
Central African Republic,1990,59.08
Chad,1990,40.932
Chile,1990,100.971
China,1990,84.707
"Congo, Rep.",1990,88.679
Costa Rica,1990,100.215
Cuba,1990,104.749
Czech Republic,1990,93.993
Denmark,1990,101.292
Dominica,1990,101.849
Egypt,1990,80.42
Finland,1990,108.682
France,1990,102.995
French Polynesia,1990,110.986
Ghana,1990,78.153
Greece,1990,98.599
Guinea,1990,43.889
Hungary,1990,100.437
Indonesia,1990,92.206
Iran,1990,82.075
Ireland,1990,104.759
Israel,1990,104.456
Italy,1990,100.112
Japan,1990,101.307
Jordan,1990,101.361
Kiribati,1990,99.204
South Korea,1990,98.279
Kuwait,1990,92.839
Kyrgyz Republic,1990,100.283
Lao,1990,77.119
Lesotho,1990,124.211
"Macao, China",1990,98.665
Madagascar,1990,95.569
Malawi,1990,81.324
Malaysia,1990,101.976
Mali,1990,58.717
Malta,1990,95.074
Mauritania,1990,67.382
Mauritius,1990,100.626
Mexico,1990,96.69
Moldova,1990,105.174
Morocco,1990,68.749
Mozambique,1990,72.726
Myanmar,1990,94.252
Namibia,1990,111.457
Nepal,1990,56.651
Netherlands,1990,96.96
New Zealand,1990,99.48
Niger,1990,52.641
Nigeria,1990,78.674
Norway,1990,102.208
Oman,1990,84.723
Pakistan,1990,48.958
Panama,1990,99.294
Papua New Guinea,1990,81.653
Paraguay,1990,97.458
Philippines,1990,99.995
Poland,1990,101.483
Portugal,1990,97.061
Qatar,1990,106.067
Romania,1990,97.733
Rwanda,1990,95.076
St. Lucia,1990,103.933
Senegal,1990,67.69
Sierra Leone,1990,62.092
Solomon Islands,1990,83.646
South Africa,1990,103.429
Spain,1990,102.841
Sri Lanka,1990,101.979
Suriname,1990,115.834
Sweden,1990,102.287
Switzerland,1990,96.54
Syria,1990,84.829
Tanzania,1990,97.061
Togo,1990,58.096
Tonga,1990,98.797
Trinidad and Tobago,1990,101.966
Tunisia,1990,83.49
Turkey,1990,78.58
Uganda,1990,77.667
Ukraine,1990,101.804
United Arab Emirates,1990,106.064
United Kingdom,1990,101.881
United States,1990,99.577
Zimbabwe,1990,96.506
Afghanistan,1991,53.924
Albania,1991,96.063
Algeria,1991,82.863
American Samoa,1991,102.761
Austria,1991,94.832
Azerbaijan,1991,100.165
Bahrain,1991,102.388
Belgium,1991,101.177
Belize,1991,94.303
Botswana,1991,108.661
Brunei,1991,100.276
Bulgaria,1991,99.435
Burundi,1991,81.738
Cameroon,1991,82.81
Canada,1991,99.439
Central African Republic,1991,60.524
Chile,1991,99.609
China,1991,85.925
Colombia,1991,107.533
Costa Rica,1991,100.814
Cuba,1991,106.129
Czech Republic,1991,97.962
Denmark,1991,100.801
Dominica,1991,100.401
Egypt,1991,81.049
El Salvador,1991,101.452
Ethiopia,1991,68.433
Fiji,1991,98.376
Finland,1991,109.37
France,1991,102.475
French Polynesia,1991,105.128
Georgia,1991,98.242
Greece,1991,98.71
Guinea,1991,44.869
Honduras,1991,104.354
Hungary,1991,100.328
Indonesia,1991,92.955
Iran,1991,84.532
Ireland,1991,104.574
Israel,1991,104.024
Italy,1991,99.505
Jamaica,1991,102.41
Japan,1991,100.886
Jordan,1991,101.36
Kiribati,1991,100.997
South Korea,1991,99.023
Latvia,1991,100.981
Lesotho,1991,123.779
Malawi,1991,82.502
Malaysia,1991,101.461
Mali,1991,58.924
Malta,1991,94.827
Mauritania,1991,69.898
Mexico,1991,97.511
Moldova,1991,105.314
Mongolia,1991,106.146
Morocco,1991,69.626
Mozambique,1991,70.618
Myanmar,1991,96.079
Namibia,1991,107.018
Nepal,1991,59.441
Netherlands,1991,97.013
New Zealand,1991,99.87
Niger,1991,52.867
Norway,1991,101.658
Oman,1991,88.614
Papua New Guinea,1991,82.372
Paraguay,1991,98.031
Peru,1991,96.142
Poland,1991,101.467
Portugal,1991,102.738
Qatar,1991,104.185
Romania,1991,99.347
Rwanda,1991,95.509
St. Lucia,1991,103.576
St. Vincent and the Grenadines,1991,106.557
Seychelles,1991,97.961
Sierra Leone,1991,63.878
Solomon Islands,1991,83.222
